X,Y,Fmol_err,Surftot_err,NewX,NewY,Radius
3,35,,,-25,7,4.508168896031835
4,35,,,-24,7,4.34120444167326
5,35,,,-23,7,4.174785334945078
6,35,,,-22,7,4.008979491161738
7,35,,,-21,7,3.843866270755586
8,35,,,-20,7,3.679538915891987
9,35,,,-19,7,3.5161076119608157
10,35,,,-18,7,3.3537033594860617
11,35,,,-17,7,3.1924829031932953
12,35,,,-16,7,3.0326350473060515
13,35,,,-15,7,2.874388796306192
14,35,,,-14,7,2.718023906025521
15,35,,,-13,7,2.5638846179842005
16,35,,,-12,7,2.412397582107859
17,35,,,-11,7,2.2640952350106196
18,35,,,-10,7,2.119646138262193
19,35,,,-9,7,1.9798938478908301
20,35,0.07496615,0.0013011649,-8,7,1.845905448715123
21,35,0.082507685,0.0017407824,-7,7,1.7190292555656206
22,35,0.08746955,0.0021635317,-6,7,1.6009570939281588
23,35,0.09104531,0.0024790992,-5,7,1.4937781063201427
24,35,0.094068445,0.0026249147,-4,7,1.399996365873133
25,35,0.09452796,0.0026014177,-3,7,1.3224651213580865
26,35,0.09186172,0.0024273307,-2,7,1.2641778154885606
27,35,0.08643293,0.0021422936,-1,7,1.227878039689729
28,35,0.08029249,0.001781212,0,7,1.2155372436685128
29,35,0.07406209,0.0013918802,1,7,1.227878039689729
30,35,,,2,7,1.2641778154885606
31,35,,,3,7,1.3224651213580865
32,35,,,4,7,1.399996365873133
33,35,,,5,7,1.4937781063201427
34,35,,,6,7,1.6009570939281588
35,35,,,7,7,1.7190292555656206
36,35,,,8,7,1.845905448715123
37,35,,,9,7,1.9798938478908301
38,35,,,10,7,2.119646138262193
39,35,,,11,7,2.2640952350106196
40,35,,,12,7,2.412397582107859
41,35,,,13,7,2.5638846179842005
42,35,,,14,7,2.718023906025521
43,35,,,15,7,2.874388796306192
44,35,,,16,7,3.0326350473060515
45,35,,,17,7,3.1924829031932953
46,35,,,18,7,3.3537033594860617
47,35,,,19,7,3.5161076119608157
48,35,,,20,7,3.679538915891987
49,35,,,21,7,3.843866270755586
50,35,,,22,7,4.008979491161738
51,35,,,23,7,4.174785334945078
52,35,,,24,7,4.34120444167326
53,35,,,25,7,4.508168896031835
54,35,,,26,7,4.675620275974967
55,35,,,27,7,4.843508079303849
0,36,,,-28,8,5.056711261954242
1,36,,,-27,8,4.889977081580991
2,36,,,-26,8,4.723741134864814
3,36,,,-25,8,4.558057935048059
4,36,,,-24,8,4.39299002372067
5,36,,,-23,8,4.228609456662814
6,36,,,-22,8,4.064999619269492
7,36,,,-21,8,3.902257455827094
8,36,,,-20,8,3.7404962207799737
9,36,,,-19,8,3.5798488910838793
10,36,,,-18,8,3.420472418765247
11,36,,,-17,8,3.2625530541720202
12,36,,,-16,8,3.106313035457738
13,36,,,-15,8,2.952019020337817
14,36,,,-14,8,2.799992731746266
15,36,,,-13,8,2.6506243940705136
16,36,,,-12,8,2.5043896338759932
17,36,,,-11,8,2.361870567432407
18,36,,,-10,8,2.2237817104103352
19,36,,,-9,8,2.0910009548112707
20,36,0.07249137,0.001293365,-8,8,1.9646048635035664
21,36,0.0789679,0.0017269965,-7,8,1.845905448715123
22,36,0.08259873,0.0021395837,-6,8,1.7364817766693041
23,36,0.08558967,0.0024247956,-5,8,1.6381936317258343
24,36,0.08785584,0.002532825,-4,8,1.553156517728869
25,36,0.08870698,0.0024595414,-3,8,1.4836506803538174
26,36,0.086834475,0.0022412858,-2,8,1.4319395564335515
27,36,0.08274306,0.0019188563,-1,8,1.399996365873133
28,36,0.077305906,0.0015424404,0,8,1.3891854213354433
29,36,,,1,8,1.399996365873133
30,36,,,2,8,1.4319395564335515
31,36,,,3,8,1.4836506803538174
32,36,,,4,8,1.553156517728869
33,36,,,5,8,1.6381936317258343
34,36,,,6,8,1.7364817766693041
35,36,,,7,8,1.845905448715123
36,36,,,8,8,1.9646048635035664
37,36,,,9,8,2.0910009548112707
38,36,,,10,8,2.2237817104103352
39,36,,,11,8,2.361870567432407
40,36,,,12,8,2.5043896338759932
41,36,,,13,8,2.6506243940705136
42,36,,,14,8,2.799992731746266
43,36,,,15,8,2.952019020337817
44,36,,,16,8,3.106313035457738
45,36,,,17,8,3.2625530541720202
46,36,,,18,8,3.420472418765247
47,36,,,19,8,3.5798488910838793
48,36,,,20,8,3.7404962207799737
49,36,,,21,8,3.902257455827094
50,36,,,22,8,4.064999619269492
51,36,,,23,8,4.228609456662814
52,36,,,24,8,4.39299002372067
53,36,,,25,8,4.558057935048059
54,36,,,26,8,4.723741134864814
55,36,,,27,8,4.889977081580991
0,37,,,-28,9,5.107146121866364
1,37,,,-27,9,4.942113776685754
2,37,,,-26,9,4.777692228736976
3,37,,,-25,9,4.613946777171835
4,37,,,-24,9,4.450952041061453
5,37,,,-23,9,4.288793613628191
6,37,,,-22,9,4.127570063364266
7,37,,,-21,9,3.9673953640742594
8,37,,,-20,9,3.8084018565520426
9,37,,,-19,9,3.650743870270038
10,37,,,-18,9,3.4946021648899555
11,37,,,-17,9,3.340189389032747
12,37,,,-16,9,3.187756797118382
13,37,,,-15,9,3.0376025118102636
14,37,,,-14,9,2.890081663405326
15,37,,,-13,9,2.7456187648254184
16,37,,,-12,9,2.604722665003956
17,37,,,-11,9,2.468004315357503
18,37,,,-10,9,2.336197298790343
19,37,,,-9,9,2.210180471441512
20,37,0.068779446,0.0012746314,-8,9,2.0910009548112707
21,37,0.07472952,0.001698733,-7,9,1.9798938478908301
22,37,0.07801839,0.0021000903,-6,9,1.8782922254069954
23,37,0.08083091,0.0023670825,-5,9,1.7878174119151145
24,37,0.08308274,0.0024508587,-4,9,1.7102362093826236
25,37,0.08444535,0.0023467161,-3,9,1.6473712588952512
26,37,0.08373229,0.0020962309,-2,9,1.6009570939281588
27,37,0.0808764,0.001749007,-1,9,1.5724511273097674
28,37,0.075943545,0.0013665579,0,9,1.5628335990023738
29,37,,,1,9,1.5724511273097674
30,37,,,2,9,1.6009570939281588
31,37,,,3,9,1.6473712588952512
32,37,,,4,9,1.7102362093826236
33,37,,,5,9,1.7878174119151145
34,37,,,6,9,1.8782922254069954
35,37,,,7,9,1.9798938478908301
36,37,,,8,9,2.0910009548112707
37,37,,,9,9,2.210180471441512
38,37,,,10,9,2.336197298790343
39,37,,,11,9,2.468004315357503
40,37,,,12,9,2.604722665003956
41,37,,,13,9,2.7456187648254184
42,37,,,14,9,2.890081663405326
43,37,,,15,9,3.0376025118102636
44,37,,,16,9,3.187756797118382
45,37,,,17,9,3.340189389032747
46,37,,,18,9,3.4946021648899555
47,37,,,19,9,3.650743870270038
48,37,,,20,9,3.8084018565520426
49,37,,,21,9,3.9673953640742594
50,37,,,22,9,4.127570063364266
51,37,,,23,9,4.288793613628191
52,37,,,24,9,4.450952041061453
53,37,,,25,9,4.613946777171835
54,37,,,26,9,4.777692228736976
55,37,,,27,9,4.942113776685754
0,38,,,-28,10,5.162931494086331
1,38,,,-27,10,4.999740861708834
2,38,,,-26,10,4.837278484340917
3,38,,,-25,10,4.675620275974967
4,38,,,-24,10,4.514852619340191
5,38,,,-23,10,4.35507413976293
6,38,,,-22,10,4.196397827960877
7,38,,,-21,10,4.038953586934591
8,38,,,-20,10,3.8828912943221727
9,38,,,-19,10,3.728384490479506
10,38,,,-18,10,3.575634823830229
11,38,,,-17,10,3.424877407607582
12,38,,,-16,10,3.2763872634516686
13,38,,,-15,10,3.130487042344992
14,38,,,-14,10,2.9875562126402855
15,38,,,-13,10,2.8480418719350546
16,38,,,-12,10,2.712471246689849
17,38,,,-11,10,2.5814657470431657
18,38,,,-10,10,2.455756079379458
19,38,0.053529438,0.0009490192,-9,10,2.336197298790343
20,38,0.06386013,0.0012702941,-8,10,2.2237817104103352
21,38,0.06998887,0.0016722716,-7,10,2.119646138262193
22,38,0.07400642,0.0020439823,-6,10,2.025068341206843
23,38,0.077091,0.0022890184,-5,10,1.9414456471610864
24,38,0.08015523,0.0023426374,-4,10,1.8702481103899868
25,38,0.08204452,0.0022185633,-3,10,1.8129401995565093
26,38,0.082216814,0.0019506906,-2,10,1.7708708928470098
27,38,0.079889216,0.0015989125,-1,10,1.745142587386953
28,38,0.07552676,0.0012193206,0,10,1.7364817766693041
29,38,0.07078758,0.000854073,1,10,1.745142587386953
30,38,,,2,10,1.7708708928470098
31,38,,,3,10,1.8129401995565093
32,38,,,4,10,1.8702481103899868
33,38,,,5,10,1.9414456471610864
34,38,,,6,10,2.025068341206843
35,38,,,7,10,2.119646138262193
36,38,,,8,10,2.2237817104103352
37,38,,,9,10,2.336197298790343
38,38,,,10,10,2.455756079379458
39,38,,,11,10,2.5814657470431657
40,38,,,12,10,2.712471246689849
41,38,,,13,10,2.8480418719350546
42,38,,,14,10,2.9875562126402855
43,38,,,15,10,3.130487042344992
44,38,,,16,10,3.2763872634516686
45,38,,,17,10,3.424877407607582
46,38,,,18,10,3.575634823830229
47,38,,,19,10,3.728384490479506
48,38,,,20,10,3.8828912943221727
49,38,,,21,10,4.038953586934591
50,38,,,22,10,4.196397827960877
51,38,,,23,10,4.35507413976293
52,38,,,24,10,4.514852619340191
53,38,,,25,10,4.675620275974967
54,38,,,26,10,4.837278484340917
55,38,,,27,10,4.999740861708834
0,39,,,-28,11,5.223895968946595
1,39,,,-27,11,5.0626708530171065
2,39,,,-26,11,4.9022944237178905
3,39,,,-25,11,4.7428527751614
4,39,,,-24,11,4.584443440169259
5,39,,,-23,11,4.427177232117525
6,39,,,-22,11,4.27118042375439
7,39,,,-21,11,4.116597327789027
8,39,,,-20,11,3.9635933551855285
9,39,,,-19,11,3.8123586387689303
10,39,,,-18,11,3.6631123208462224
11,39,,,-17,11,3.5161076119608157
12,39,,,-16,11,3.3716377299253666
13,39,,,-15,11,3.230042817678716
14,39,,,-14,11,3.0917179052160515
15,39,,,-13,11,2.9571219092291905
16,39,,,-12,11,2.826787531079608
17,39,,,-11,11,2.7013316873174036
18,39,,,-10,11,2.5814657470431657
19,39,0.0491863,0.0009795398,-9,11,2.468004315357503
20,39,0.059118602,0.0012776573,-8,11,2.361870567432407
21,39,0.06571356,0.0016415692,-7,11,2.2640952350106196
22,39,0.07058106,0.0019679454,-6,11,2.1758054297905858
23,39,0.07467198,0.0021681478,-5,11,2.0981989139804385
24,39,0.07833709,0.0021935361,-4,11,2.032499809634746
25,39,0.08063025,0.0020558897,-3,11,1.9798938478908301
26,39,0.08114948,0.0017863689,-2,11,1.9414456471610864
27,39,0.07857426,0.0014495371,-1,11,1.9180068123079208
28,39,0.07464548,0.0010849065,0,11,1.9101299543362344
29,39,,,1,11,1.9180068123079208
30,39,,,2,11,1.9414456471610864
31,39,,,3,11,1.9798938478908301
32,39,,,4,11,2.032499809634746
33,39,,,5,11,2.0981989139804385
34,39,,,6,11,2.1758054297905858
35,39,,,7,11,2.2640952350106196
36,39,,,8,11,2.361870567432407
37,39,,,9,11,2.468004315357503
38,39,,,10,11,2.5814657470431657
39,39,,,11,11,2.7013316873174036
40,39,,,12,11,2.826787531079608
41,39,,,13,11,2.9571219092291905
42,39,,,14,11,3.0917179052160515
43,39,,,15,11,3.230042817678716
44,39,,,16,11,3.3716377299253666
45,39,,,17,11,3.5161076119608157
46,39,,,18,11,3.6631123208462224
47,39,,,19,11,3.8123586387689303
48,39,,,20,11,3.9635933551855285
49,39,,,21,11,4.116597327789027
50,39,,,22,11,4.27118042375439
51,39,,,23,11,4.427177232117525
52,39,,,24,11,4.584443440169259
53,39,,,25,11,4.7428527751614
54,39,,,26,11,4.9022944237178905
55,39,,,27,11,5.0626708530171065
0,40,,,-28,12,5.289860485432346
1,40,,,-27,12,5.130708628147872
2,40,,,-26,12,4.972527071598262
3,40,,,-25,12,4.815411437023657
4,40,,,-24,12,4.659469553186607
5,40,,,-23,12,4.504823315685294
6,40,,,-22,12,4.3516108595811716
7,40,,,-21,12,4.199989097619398
8,40,,,-20,12,4.050136682413686
9,40,,,-19,12,3.902257455827094
10,40,,,-18,12,3.7565844508139907
11,40,,,-17,12,3.6133845076120594
12,40,,,-16,12,3.4729635533386083
13,40,,,-15,12,3.3356725656155026
14,40,,,-14,12,3.2019141878563175
15,40,,,-13,12,3.072149873786327
16,40,,,-12,12,2.946907295255349
17,40,,,-11,12,2.826787531079608
18,40,,,-10,12,2.712471246689849
19,40,,,-9,12,2.604722665003956
20,40,0.05534834,0.0012794335,-8,12,2.5043896338759932
21,40,0.062159967,0.0015940841,-7,12,2.412397582107859
22,40,0.06762204,0.0018623458,-6,12,2.3297347765933036
23,40,0.07252156,0.002007755,-5,12,2.2574263096700955
24,40,0.07608702,0.0020110758,-4,12,2.196495011860335
25,40,0.07861498,0.0018614841,-3,12,2.1479093346503273
26,40,0.07870857,0.0016051569,-2,12,2.112521257133945
27,40,0.07589147,0.0012916652,-1,12,2.0910009548112707
28,40,0.070802525,0.0009683072,0,12,2.083778132003165
29,40,,,1,12,2.0910009548112707
30,40,,,2,12,2.112521257133945
31,40,,,3,12,2.1479093346503273
32,40,,,4,12,2.196495011860335
33,40,,,5,12,2.2574263096700955
34,40,,,6,12,2.3297347765933036
35,40,,,7,12,2.412397582107859
36,40,,,8,12,2.5043896338759932
37,40,,,9,12,2.604722665003956
38,40,,,10,12,2.712471246689849
39,40,,,11,12,2.826787531079608
40,40,,,12,12,2.946907295255349
41,40,,,13,12,3.072149873786327
42,40,,,14,12,3.2019141878563175
43,40,,,15,12,3.3356725656155026
44,40,,,16,12,3.4729635533386083
45,40,,,17,12,3.6133845076120594
46,40,,,18,12,3.7565844508139907
47,40,,,19,12,3.902257455827094
48,40,,,20,12,4.050136682413686
49,40,,,21,12,4.199989097619398
50,40,,,22,12,4.3516108595811716
51,40,,,23,12,4.504823315685294
52,40,,,24,12,4.659469553186607
53,40,,,25,12,4.815411437023657
54,40,,,26,12,4.972527071598262
55,40,,,27,12,5.130708628147872
0,41,,,-28,13,5.360640465048433
1,41,,,-27,13,5.203653838134043
2,41,,,-26,13,5.0477586826188245
3,41,,,-25,13,4.893059323980692
4,41,,,-24,13,4.739672853399182
5,41,,,-23,13,4.587730958297139
6,41,,,-22,13,4.437382033744776
7,41,,,-21,13,4.288793613628191
8,41,,,-20,13,4.142155162039331
9,41,,,-19,13,3.9976812643999384
10,41,,,-18,13,3.8556152526248773
11,41,,,-17,13,3.7162332865452607
12,41,,,-16,13,3.5798488910838793
13,41,,,-15,13,3.446817910069526
14,41,,,-14,13,3.3175437761349476
15,41,,,-13,13,3.1924829031932953
16,41,,,-12,13,3.072149873786327
17,41,,,-11,13,2.9571219092291905
18,41,,,-10,13,2.8480418719350546
19,41,,,-9,13,2.7456187648254184
20,41,0.052401513,0.0012627882,-8,13,2.6506243940705136
21,41,0.05893957,0.0015232931,-7,13,2.5638846179842005
22,41,0.064588115,0.0017254911,-6,13,2.486263535799131
23,41,0.06899925,0.0018305408,-5,13,2.4186392421704586
24,41,0.072153054,0.0018081657,-4,13,2.361870567432407
25,41,0.07459285,0.0016479421,-3,13,2.3167556517799106
26,41,0.07408606,0.0014106039,-2,13,2.283985179903523
27,41,0.07071324,0.0011322214,-1,13,2.2640952350106196
28,41,0.06343738,0.00087338046,0,13,2.2574263096700955
29,41,,,1,13,2.2640952350106196
30,41,,,2,13,2.283985179903523
31,41,,,3,13,2.3167556517799106
32,41,,,4,13,2.361870567432407
33,41,,,5,13,2.4186392421704586
34,41,,,6,13,2.486263535799131
35,41,,,7,13,2.5638846179842005
36,41,,,8,13,2.6506243940705136
37,41,,,9,13,2.7456187648254184
38,41,,,10,13,2.8480418719350546
39,41,,,11,13,2.9571219092291905
40,41,,,12,13,3.072149873786327
41,41,,,13,13,3.1924829031932953
42,41,,,14,13,3.3175437761349476
43,41,,,15,13,3.446817910069526
44,41,,,16,13,3.5798488910838793
45,41,,,17,13,3.7162332865452607
46,41,,,18,13,3.8556152526248773
47,41,,,19,13,3.9976812643999384
48,41,,,20,13,4.142155162039331
49,41,,,21,13,4.288793613628191
50,41,,,22,13,4.437382033744776
51,41,,,23,13,4.587730958297139
52,41,,,24,13,4.739672853399182
53,41,,,25,13,4.893059323980692
54,41,,,26,13,5.0477586826188245
55,41,,,27,13,5.203653838134043
0,42,,,-28,14,5.436047812051042
1,42,,,-27,14,5.2813031428348625
2,42,,,-26,14,5.127769235968401
3,42,,,-25,14,4.9755581764646895
4,42,,,-24,14,4.824795164215718
5,42,,,-23,14,4.675620275974967
6,42,,,-22,14,4.528190470021239
7,42,,,-21,14,4.382681859282989
8,42,,,-20,14,4.239292276524386
9,42,,,-19,14,4.098244149770061
10,42,,,-18,14,3.9597876957816602
11,42,,,-17,14,3.82420442176111
12,42,,,-16,14,3.691810897430246
13,42,,,-15,14,3.5629627172574088
14,42,,,-14,14,3.438058511131241
15,42,,,-13,14,3.3175437761349476
16,42,,,-12,14,3.2019141878563175
17,42,,,-11,14,3.0917179052160515
18,42,,,-10,14,2.9875562126402855
19,42,,,-9,14,2.890081663405326
20,42,0.049966414,0.0012181709,-8,14,2.799992731746266
21,42,0.05589156,0.0014206,-7,14,2.718023906025521
22,42,0.060733654,0.0015699913,-6,14,2.644930242716173
23,42,0.06383192,0.0016453818,-5,14,2.5814657470431657
24,42,0.06665185,0.001589704,-4,14,2.528355630977121
25,42,0.06829479,0.0014299192,-3,14,2.486263535799131
26,42,0.067462586,0.0012114269,-2,14,2.455756079379458
27,42,0.06266373,0.000988493,-1,14,2.4372683177254055
28,42,,,0,14,2.4310744873370256
29,42,,,1,14,2.4372683177254055
30,42,,,2,14,2.455756079379458
31,42,,,3,14,2.486263535799131
32,42,,,4,14,2.528355630977121
33,42,,,5,14,2.5814657470431657
34,42,,,6,14,2.644930242716173
35,42,,,7,14,2.718023906025521
36,42,,,8,14,2.799992731746266
37,42,,,9,14,2.890081663405326
38,42,,,10,14,2.9875562126402855
39,42,,,11,14,3.0917179052160515
40,42,,,12,14,3.2019141878563175
41,42,,,13,14,3.3175437761349476
42,42,,,14,14,3.438058511131241
43,42,,,15,14,3.5629627172574088
44,42,,,16,14,3.691810897430246
45,42,,,17,14,3.82420442176111
46,42,,,18,14,3.9597876957816602
47,42,,,19,14,4.098244149770061
48,42,,,20,14,4.239292276524386
49,42,,,21,14,4.382681859282989
50,42,,,22,14,4.528190470021239
51,42,,,23,14,4.675620275974967
52,42,,,24,14,4.824795164215718
53,42,,,25,14,4.9755581764646895
54,42,,,26,14,5.127769235968401
55,42,,,27,14,5.2813031428348625
0,43,,,-28,15,5.515892748550251
1,43,,,-27,15,5.363452235745344
2,43,,,-26,15,5.212338662821929
3,43,,,-25,15,5.0626708530171065
4,43,,,-24,15,4.914580895177504
5,43,,,-23,15,4.768215805069288
6,43,,,-22,15,4.623739388351758
7,43,,,-21,15,4.481334318960428
8,43,,,-20,15,4.34120444167326
9,43,,,-19,15,4.203577299126169
10,43,,,-18,15,4.068706870034773
11,43,,,-17,15,3.936876484984201
12,43,,,-16,15,3.8084018565520426
13,43,,,-15,15,3.683634119069187
14,43,,,-14,15,3.5629627172574088
15,43,,,-13,15,3.446817910069526
16,43,,,-12,15,3.3356725656155026
17,43,,,-11,15,3.230042817678716
18,43,,,-10,15,3.130487042344992
19,43,0.042035185,0.00096121395,-9,15,3.0376025118102636
20,43,0.047950808,0.0011357417,-8,15,2.952019020337817
21,43,0.05291555,0.0012844113,-7,15,2.874388796306192
22,43,0.05618745,0.001398395,-6,15,2.80537216558498
23,43,0.058239747,0.0014379751,-5,15,2.7456187648254184
24,43,0.06016444,0.0013637379,-4,15,2.695744645788626
25,43,0.060768746,0.0012140236,-3,15,2.656306339270515
26,43,0.058986038,0.0010290565,-2,15,2.6277737573873243
27,43,,,-1,15,2.6105045204313204
28,43,,,0,15,2.604722665003956
29,43,,,1,15,2.6105045204313204
30,43,,,2,15,2.6277737573873243
31,43,,,3,15,2.656306339270515
32,43,,,4,15,2.695744645788626
33,43,,,5,15,2.7456187648254184
34,43,,,6,15,2.80537216558498
35,43,,,7,15,2.874388796306192
36,43,,,8,15,2.952019020337817
37,43,,,9,15,3.0376025118102636
38,43,,,10,15,3.130487042344992
39,43,,,11,15,3.230042817678716
40,43,,,12,15,3.3356725656155026
41,43,,,13,15,3.446817910069526
42,43,,,14,15,3.5629627172574088
43,43,,,15,15,3.683634119069187
44,43,,,16,15,3.8084018565520426
45,43,,,17,15,3.936876484984201
46,43,,,18,15,4.068706870034773
47,43,,,19,15,4.203577299126169
48,43,,,20,15,4.34120444167326
49,43,,,21,15,4.481334318960428
50,43,,,22,15,4.623739388351758
51,43,,,23,15,4.768215805069288
52,43,,,24,15,4.914580895177504
53,43,,,25,15,5.0626708530171065
54,43,,,26,15,5.212338662821929
55,43,,,27,15,5.363452235745344
0,44,,,-28,16,5.599985463492532
1,44,,,-27,16,5.449897637840563
2,44,,,-26,16,5.301248788141027
3,44,,,-25,16,5.154163418422758
4,44,,,-24,16,5.0087792677519865
5,44,,,-23,16,4.865248846824896
6,44,,,-22,16,4.723741134864814
7,44,,,-21,16,4.584443440169259
8,44,,,-20,16,4.4475634208206705
9,44,,,-19,16,4.313331251775972
10,44,,,-18,16,4.182001909622541
11,44,,,-17,16,4.053857525350389
12,44,,,-16,16,3.929209727007133
13,44,,,-15,16,3.8084018565520426
14,44,,,-14,16,3.691810897430246
15,44,,,-13,16,3.5798488910838793
16,44,,,-12,16,3.4729635533386083
17,44,,,-11,16,3.3716377299253666
18,44,0.034844972,0.0007512004,-10,16,3.2763872634516686
19,44,0.04080866,0.0008955611,-9,16,3.187756797118382
20,44,0.04615009,0.0010162127,-8,16,3.106313035457738
21,44,0.04999152,0.0011187344,-7,16,3.0326350473060515
22,44,0.051740445,0.0012004833,-6,16,2.967301360707635
23,44,0.05280872,0.0012091618,-5,16,2.9108738858940417
24,44,0.053223155,0.0011403554,-4,16,2.863879112867103
25,44,0.05259329,0.0010125051,-3,16,2.826787531079608
26,44,,,-2,16,2.799992731746266
27,44,,,-1,16,2.783792059226188
28,44,,,0,16,2.7783708426708866
29,44,,,1,16,2.783792059226188
30,44,,,2,16,2.799992731746266
31,44,,,3,16,2.826787531079608
32,44,,,4,16,2.863879112867103
33,44,,,5,16,2.9108738858940417
34,44,,,6,16,2.967301360707635
35,44,,,7,16,3.0326350473060515
36,44,,,8,16,3.106313035457738
37,44,,,9,16,3.187756797118382
38,44,,,10,16,3.2763872634516686
39,44,,,11,16,3.3716377299253666
40,44,,,12,16,3.4729635533386083
41,44,,,13,16,3.5798488910838793
42,44,,,14,16,3.691810897430246
43,44,,,15,16,3.8084018565520426
44,44,,,16,16,3.929209727007133
45,44,,,17,16,4.053857525350389
46,44,,,18,16,4.182001909622541
47,44,,,19,16,4.313331251775972
48,44,,,20,16,4.4475634208206705
49,44,,,21,16,4.584443440169259
50,44,,,22,16,4.723741134864814
51,44,,,23,16,4.865248846824896
52,44,,,24,16,5.0087792677519865
53,44,,,25,16,5.154163418422758
54,44,,,26,16,5.301248788141027
55,44,,,27,16,5.449897637840563
0,45,,,-28,17,5.6881375641206295
1,45,,,-27,17,5.540438251616261
2,45,,,-26,17,5.394284982349303
3,45,,,-25,17,5.249806882242421
4,45,,,-24,17,5.107146121866364
5,45,,,-23,17,4.966459312081746
6,45,,,-22,17,4.827919020266022
7,45,,,-21,17,4.691715401976494
8,45,,,-20,17,4.558057935048059
9,45,,,-19,17,4.427177232117525
10,45,,,-18,17,4.299326892563427
11,45,,,-17,17,4.174785334945078
12,45,,,-16,17,4.053857525350389
13,45,,,-15,17,3.936876484984201
14,45,,,-14,17,3.82420442176111
15,45,,,-13,17,3.7162332865452607
16,45,,,-12,17,3.6133845076120594
17,45,,,-11,17,3.5161076119608157
18,45,0.0331955,0.0007073678,-10,17,3.424877407607582
19,45,0.0390612,0.00080421346,-9,17,3.340189389032747
20,45,0.04395916,0.0008766023,-8,17,3.2625530541720202
21,45,0.046654716,0.00094321836,-7,17,3.1924829031932953
22,45,0.047450643,0.0009873977,-6,17,3.130487042344992
23,45,0.04725984,0.000982551,-5,17,3.077053547894867
24,45,0.046056204,0.00093103026,-4,17,3.0326350473060515
25,45,,,-3,17,2.99763231616215
26,45,,,-2,17,2.9723780134539464
27,45,,,-1,17,2.9571219092291905
28,45,,,0,17,2.952019020337817
29,45,,,1,17,2.9571219092291905
30,45,,,2,17,2.9723780134539464
31,45,,,3,17,2.99763231616215
32,45,,,4,17,3.0326350473060515
33,45,,,5,17,3.077053547894867
34,45,,,6,17,3.130487042344992
35,45,,,7,17,3.1924829031932953
36,45,,,8,17,3.2625530541720202
37,45,,,9,17,3.340189389032747
38,45,,,10,17,3.424877407607582
39,45,,,11,17,3.5161076119608157
40,45,,,12,17,3.6133845076120594
41,45,,,13,17,3.7162332865452607
42,45,,,14,17,3.82420442176111
43,45,,,15,17,3.936876484984201
44,45,,,16,17,4.053857525350389
45,45,,,17,17,4.174785334945078
46,45,,,18,17,4.299326892563427
47,45,,,19,17,4.427177232117525
48,45,,,20,17,4.558057935048059
49,45,,,21,17,4.691715401976494
50,45,,,22,17,4.827919020266022
51,45,,,23,17,4.966459312081746
52,45,,,24,17,5.107146121866364
53,45,,,25,17,5.249806882242421
54,45,,,26,17,5.394284982349303
55,45,,,27,17,5.540438251616261
0,46,,,-28,18,5.780163326810652
1,46,,,-27,18,5.634876676220985
2,46,,,-26,18,5.491237529650837
3,46,,,-25,18,5.349378602892722
4,46,,,-24,18,5.209445330007912
5,46,,,-23,18,5.071597108880998
6,46,,,-22,18,4.936008630715006
7,46,,,-21,18,4.802871281784476
8,46,,,-20,18,4.672394597580686
9,46,,,-19,18,4.544807738598674
10,46,,,-18,18,4.420360942883024
11,46,,,-17,18,4.299326892563427
12,46,,,-16,18,4.182001909622541
13,46,,,-15,18,4.068706870034773
14,46,,,-14,18,3.9597876957816602
15,46,,,-13,18,3.8556152526248773
16,46,,,-12,18,3.7565844508139907
17,46,,,-11,18,3.6631123208462224
18,46,,,-10,18,3.575634823830229
19,46,0.03583649,0.0007107391,-9,18,3.4946021648899555
20,46,0.040154196,0.00074946485,-8,18,3.420472418765247
21,46,0.042173196,0.00078217156,-7,18,3.3537033594860617
22,46,0.04239885,0.0007942149,-6,18,3.2947425177905023
23,46,,,-5,18,3.2440156708713657
24,46,,,-4,18,3.2019141878563175
25,46,,,-3,18,3.168781885700917
26,46,,,-2,18,3.144902254619535
27,46,,,-1,18,3.130487042344992
28,46,,,0,18,3.1256671980047477
29,46,,,1,18,3.130487042344992
30,46,,,2,18,3.144902254619535
31,46,,,3,18,3.168781885700917
32,46,,,4,18,3.2019141878563175
33,46,,,5,18,3.2440156708713657
34,46,,,6,18,3.2947425177905023
35,46,,,7,18,3.3537033594860617
36,46,,,8,18,3.420472418765247
37,46,,,9,18,3.4946021648899555
38,46,,,10,18,3.575634823830229
39,46,,,11,18,3.6631123208462224
40,46,,,12,18,3.7565844508139907
41,46,,,13,18,3.8556152526248773
42,46,,,14,18,3.9597876957816602
43,46,,,15,18,4.068706870034773
44,46,,,16,18,4.182001909622541
45,46,,,17,18,4.299326892563427
46,46,,,18,18,4.420360942883024
47,46,,,19,18,4.544807738598674
48,46,,,20,18,4.672394597580686
49,46,,,21,18,4.802871281784476
50,46,,,22,18,4.936008630715006
51,46,,,23,18,5.071597108880998
52,46,,,24,18,5.209445330007912
53,46,,,25,18,5.349378602892722
54,46,,,26,18,5.491237529650837
55,46,,,27,18,5.634876676220985
0,47,,,-28,19,5.875880751008097
1,47,,,-27,19,5.733020292278753
2,47,,,-26,19,5.591902728276532
3,47,,,-25,19,5.452663381554668
4,47,,,-24,19,5.315449855073599
5,47,,,-23,19,5.180423124636712
6,47,,,-22,19,5.0477586826188245
7,47,,,-21,19,4.917647716627408
8,47,,,-20,19,4.790298298745276
9,47,,,-19,19,4.66593655082097
